line,line_name,season,valid_from,valid_to,direction,train_number,service_code,station_order,station,arrival_time,departure_time,time
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,174,Q DF,15,MEGRINE RYADH,13:03,13:04,13:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,174,Q DF,16,Jebel Jelloud,13:05,13:06,13:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,174,Q DF,17,DEPOT FARHAT HACHED,13:08,13:09,13:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,174,Q DF,18,Tunis Ville,13:13,,13:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,1,Tunis Ville,,13:40,13:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,2,DEPOT FARHAT HACHED,13:44,13:44,13:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,3,Jebel Jelloud,13:46,13:47,13:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,4,MEGRINE RYADH,13:48,13:49,13:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,5,MEGRINE,13:50,13:50,13:50
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,6,SIDI REZIG,13:52,13:52,13:52
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,7,LYCEE TECHNIQUE RADES,13:54,13:54,13:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,8,Rades,13:56,13:57,13:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,9,RADES MELIANE,13:59,13:59,13:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,10,EZ-ZAHRA,14:01,14:02,14:02
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,11,LYCEE EZZAHRA,14:04,14:05,14:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,12,BOU KORNINE,14:06,14:06,14:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,13,Hammam Lif,14:08,14:09,14:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,14,ARRET DU STADE,14:10,14:11,14:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,15,TAHAR SFAR,14:12,14:13,14:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,16,HAMMAM CHAT,14:14,14:15,14:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,17,BIR EL BEY,14:16,14:16,14:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,18,Borj Cedria,14:19,14:20,14:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,175,Q SFDF,19,Erriadh,14:24,,14:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,1,Tunis Ville,,14:00,14:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,2,Jebel Jelloud,,14:06,14:06
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,3,MEGRINE RYADH,14:07,14:08,14:08
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,4,MEGRINE,14:09,14:09,14:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,5,SIDI REZIG,14:11,14:11,14:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,6,LYCEE TECHNIQUE RADES,14:13,14:13,14:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,7,Rades,14:15,14:16,14:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,8,RADES MELIANE,14:18,14:18,14:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,9,EZ-ZAHRA,14:20,14:21,14:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,10,LYCEE EZZAHRA,14:23,14:23,14:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,11,BOU KORNINE,14:24,14:25,14:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,12,Hammam Lif,14:26,14:27,14:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,13,ARRET DU STADE,14:29,14:29,14:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,14,TAHAR SFAR,14:31,14:31,14:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,15,HAMMAM CHAT,14:33,14:33,14:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,16,BIR EL BEY,14:34,14:35,14:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,17,Borj Cedria,14:37,14:38,14:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,177,Q,18,Erriadh,14:42,,14:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,1,Erriadh,,12:40,12:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,2,Borj Cedria,12:44,12:44,12:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,3,BIR EL BEY,12:47,12:47,12:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,4,HAMMAM CHAT,12:48,12:49,12:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,5,TAHAR SFAR,12:50,12:51,12:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,6,ARRET DU STADE,12:52,12:53,12:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,7,Hammam Lif,12:55,12:56,12:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,8,BOU KORNINE,12:57,12:58,12:58
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,9,LYCEE EZZAHRA,12:59,12:59,12:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,10,EZ-ZAHRA,13:01,13:01,13:01
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,11,RADES MELIANE,13:03,13:04,13:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,12,Rades,13:06,13:07,13:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,13,SIDI REZIG,13:10,13:10,13:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,14,MEGRINE,13:12,13:12,13:12
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,15,MEGRINE RYADH,13:13,13:14,13:14
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,16,Jebel Jelloud,13:15,13:16,13:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,178,Q SFDF,17,Tunis Ville,13:22,,13:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,1,Erriadh,,13:00,13:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,2,Borj Cedria,13:04,13:04,13:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,3,BIR EL BEY,13:07,13:07,13:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,4,HAMMAM CHAT,13:08,13:09,13:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,5,TAHAR SFAR,13:10,13:11,13:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,6,ARRET DU STADE,13:12,13:13,13:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,7,Hammam Lif,13:15,13:16,13:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,8,BOU KORNINE,13:17,13:18,13:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,9,LYCEE EZZAHRA,13:19,13:19,13:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,10,EZ-ZAHRA,13:21,13:21,13:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,11,RADES MELIANE,13:23,13:24,13:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,12,Rades,13:26,13:27,13:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,13,LYCEE TECHNIQUE RADES,13:28,13:29,13:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,14,SIDI REZIG,13:30,13:31,13:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,15,MEGRINE,13:32,13:33,13:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,16,MEGRINE RYADH,13:34,13:34,13:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,17,Jebel Jelloud,13:36,13:36,13:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,18,DEPOT FARHAT HACHED,13:38,13:39,13:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,180,Q,19,Tunis Ville,13:43,,13:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,1,Erriadh,,13:10,13:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,2,Borj Cedria,13:14,13:15,13:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,3,BIR EL BEY,13:17,13:18,13:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,4,HAMMAM CHAT,13:19,13:19,13:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,5,TAHAR SFAR,13:21,13:21,13:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,6,ARRET DU STADE,13:23,13:23,13:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,7,Hammam Lif,13:25,13:26,13:26
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,8,EZ-ZAHRA,13:29,13:30,13:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,9,Rades,13:33,13:34,13:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,10,Jebel Jelloud,,13:38,13:38
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,182,Q SFDF,11,Tunis Ville,13:44,,13:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,1,Tunis Ville,,14:15,14:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,2,Jebel Jelloud,14:21,14:21,14:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,3,MEGRINE RYADH,14:23,14:23,14:23
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,4,MEGRINE,14:24,14:25,14:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,5,SIDI REZIG,14:26,14:27,14:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,6,Rades,14:30,14:31,14:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,7,RADES MELIANE,14:33,14:34,14:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,8,EZ-ZAHRA,14:36,14:36,14:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,9,LYCEE EZZAHRA,14:38,14:39,14:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,10,BOU KORNINE,14:40,14:40,14:40
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,11,Hammam Lif,14:42,14:43,14:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,12,ARRET DU STADE,14:45,14:45,14:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,13,TAHAR SFAR,14:47,14:47,14:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,14,HAMMAM CHAT,14:49,14:49,14:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,15,BIR EL BEY,14:51,14:51,14:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,16,Borj Cedria,14:54,14:55,14:55
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,183,Q SFDF,17,Erriadh,14:59,,14:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,1,Erriadh,,13:15,13:15
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,2,Borj Cedria,13:19,13:19,13:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,3,BIR EL BEY,13:22,13:22,13:22
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,4,HAMMAM CHAT,13:23,13:24,13:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,5,TAHAR SFAR,13:25,13:26,13:26
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,6,ARRET DU STADE,13:27,13:28,13:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,7,Hammam Lif,13:30,13:31,13:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,8,BOU KORNINE,13:32,13:33,13:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,9,LYCEE EZZAHRA,13:34,13:34,13:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,10,EZ-ZAHRA,13:36,13:36,13:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,11,RADES MELIANE,13:38,13:39,13:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,12,Rades,13:41,13:42,13:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,13,SIDI REZIG,13:45,13:45,13:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,14,MEGRINE,13:47,13:47,13:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,15,MEGRINE RYADH,13:48,13:49,13:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,16,Jebel Jelloud,13:50,13:51,13:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,184,Q SFDF,17,Tunis Ville,13:57,,13:57
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,1,Erriadh,,13:35,13:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,2,Borj Cedria,13:39,13:39,13:39
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,3,BIR EL BEY,13:42,13:42,13:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,4,HAMMAM CHAT,13:43,13:44,13:44
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,5,TAHAR SFAR,13:45,13:46,13:46
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,6,ARRET DU STADE,13:47,13:48,13:48
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,7,Hammam Lif,13:50,13:51,13:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,8,BOU KORNINE,13:52,13:53,13:53
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,9,LYCEE EZZAHRA,13:54,13:54,13:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,10,EZ-ZAHRA,13:56,13:56,13:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,11,RADES MELIANE,13:58,13:59,13:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,12,Rades,14:01,14:02,14:02
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,13,SIDI REZIG,14:05,14:05,14:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,14,MEGRINE,14:07,14:07,14:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,15,MEGRINE RYADH,14:08,14:09,14:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,16,Jebel Jelloud,14:10,14:11,14:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,186,Q,17,Tunis Ville,14:17,,14:17
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,1,Tunis Ville,,14:35,14:35
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,2,Jebel Jelloud,14:41,14:41,14:41
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,3,MEGRINE RYADH,14:43,14:43,14:43
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,4,MEGRINE,14:44,14:45,14:45
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,5,SIDI REZIG,14:46,14:47,14:47
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,6,LYCEE TECHNIQUE RADES,14:48,14:49,14:49
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,7,Rades,14:50,14:51,14:51
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,8,RADES MELIANE,14:53,14:54,14:54
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,9,EZ-ZAHRA,14:56,14:56,14:56
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,10,LYCEE EZZAHRA,14:58,14:59,14:59
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,11,BOU KORNINE,15:00,15:00,15:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,12,Hammam Lif,15:02,15:03,15:03
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,13,ARRET DU STADE,15:04,15:05,15:05
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,14,TAHAR SFAR,15:06,15:07,15:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,15,HAMMAM CHAT,15:08,15:09,15:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,16,BIR EL BEY,15:10,15:10,15:10
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,17,Borj Cedria,15:13,15:13,15:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Tunis Ville → Erriadh,189,Q,18,Erriadh,15:17,,15:17
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,1,Erriadh,,14:00,14:00
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,2,Borj Cedria,14:04,14:04,14:04
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,3,BIR EL BEY,14:07,14:07,14:07
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,4,HAMMAM CHAT,14:08,14:09,14:09
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,5,TAHAR SFAR,14:10,14:11,14:11
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,6,ARRET DU STADE,14:12,14:13,14:13
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,7,Hammam Lif,14:15,14:16,14:16
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,8,BOU KORNINE,14:17,14:18,14:18
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,9,LYCEE EZZAHRA,14:19,14:19,14:19
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,10,EZ-ZAHRA,14:21,14:21,14:21
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,11,RADES MELIANE,14:23,14:24,14:24
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,12,Rades,14:26,14:27,14:27
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,13,LYCEE TECHNIQUE RADES,14:28,14:29,14:29
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,14,SIDI REZIG,14:30,14:31,14:31
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,15,MEGRINE,14:32,14:33,14:33
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,16,MEGRINE RYADH,14:34,14:34,14:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,17,Jebel Jelloud,14:36,14:36,14:36
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,190,Q,18,Tunis Ville,14:42,,14:42
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,194,Q SFDF,1,Erriadh,,14:20,14:20
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,194,Q SFDF,2,Borj Cedria,14:25,14:25,14:25
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,194,Q SFDF,3,BIR EL BEY,14:28,14:28,14:28
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,194,Q SFDF,4,HAMMAM CHAT,14:29,14:30,14:30
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,194,Q SFDF,5,TAHAR SFAR,14:31,14:32,14:32
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,194,Q SFDF,6,ARRET DU STADE,14:33,14:34,14:34
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,194,Q SFDF,7,Hammam Lif,14:36,14:37,14:37
A,Banlieue Sud,hiver_2025,2025-09-01,2026-06-30,Erriadh → Tunis Ville,194,Q SFDF,8,BOU KORNINE,14:38,14:39,14:39
